Age,Annual_Income,Total_Purchases,Average_Ticket,Total_Spending,Loyalty_Points,Website_Visits,Days_Since_Last_Purchase,Online_Purchases
39,51266,22,409.95,9007.03,22097,189,126,17
35,76788,20,584.03,12420.29,29461,176,166,15
50,29369,10,171.83,1199.82,4224,48,223,5
19,28280,19,165.42,3607.93,9078,171,219,18
50,31507,20,129.45,2842.69,8646,141,151,17
41,28604,17,155.94,3418.71,8549,142,185,14
38,31251,17,122.33,1929.76,6149,97,140,13
40,98427,22,671.64,14485.48,36714,163,176,15
51,26980,8,95.32,1451.87,3148,5,299,2
48,79770,25,601.07,14129.95,35787,136,61,15
20,40001,13,246.38,4025.44,8804,117,208,11
41,39620,26,160.74,3433.1,7619,184,117,21
42,36268,7,190.66,1539.5,4647,12,279,2
41,24657,16,167.31,2085.49,7303,161,212,16
55,27918,18,87.85,1419.2,6239,129,198,14
31,39005,21,163.24,4066.9,9610,145,205,16
25,33445,22,157.15,4581.53,11441,219,172,19
53,58517,21,377.14,8119.88,21521,77,151,12
32,36183,16,144.29,907.78,1575,107,226,7
45,44343,8,158.15,227.94,1431,32,321,3
29,67063,20,391.24,6465.84,16916,146,219,16
23,30944,20,139.14,2623.38,8088,156,201,16
34,33323,12,127.31,2177.25,6200,123,237,14
37,30595,17,86.66,1215.38,5511,187,129,18
27,23707,5,143.49,112.79,1696,25,322,5
43,44558,13,282.11,4161.65,10548,66,214,7
42,37474,16,205.42,4256.35,10727,76,225,5
39,95205,32,662.12,21340.13,53748,296,50,26
50,31550,16,225.87,3377.21,9272,19,216,4
37,37810,21,226.94,5134.38,15874,167,188,18
34,67991,27,517.5,13874.92,33451,219,73,21
32,40126,28,272.62,6321.8,15289,153,110,9
50,30389,6,110.64,1754.42,4773,21,277,5
41,56736,28,482.53,13125.92,33765,240,94,24
18,38074,15,151.42,1875.58,3935,132,160,13
32,27618,23,179.84,4712.26,11721,187,143,21
46,52470,23,309.37,7025.53,16486,134,146,12
40,55738,23,342.5,7505.86,17092,94,183,10
27,32958,21,229.19,4245.36,10240,191,97,17
41,65492,15,510.75,7826.56,19946,107,203,11
39,40867,18,289.63,4593.98,13097,102,202,9
57,47370,18,315.65,6217.28,17639,58,129,5
38,45895,11,249.87,2216.85,5091,44,229,5
46,35259,21,260.43,4957.05,13345,150,119,19
52,80878,24,556.49,12239.1,29730,119,148,13
45,53494,15,343.15,5517.39,14658,90,126,7
49,48484,21,269.47,6076.05,15169,70,252,7
46,84182,25,601.32,15490.28,39350,191,110,20
28,52472,15,356.62,5170.52,10722,73,251,4
55,49363,22,273.95,6155.94,17223,82,139,8
65,82121,21,645.78,14422.69,36251,151,174,16
49,58626,22,468.68,10813.3,26698,159,191,16
44,29596,19,101.82,2222.88,5431,135,169,19
40,24063,24,63.61,449.56,0,203,109,22
37,46441,21,423.21,9442.07,25071,180,151,13
24,54392,23,387.42,8078.31,22384,170,103,18
41,55389,31,442.27,14374.0,36176,120,71,11
53,30533,14,257.73,4417.19,12820,44,201,3
51,43748,16,288.23,3008.89,8396,106,269,6
32,49418,14,304.69,4291.27,11481,99,178,10
48,45955,14,327.39,4442.3,10871,115,248,9
37,71591,15,531.34,7019.71,18202,69,253,5
46,39937,21,268.69,5973.23,15658,126,196,9
40,63291,21,493.27,10156.83,28682,198,180,17
33,18000,3,103.55,513.47,1796,5,321,0
39,78098,29,623.25,18428.17,45154,224,51,25
30,38948,21,241.52,5410.04,10956,191,170,20
29,44368,13,239.98,2763.87,6664,43,248,4
36,31637,17,125.06,2573.55,6587,123,146,15
23,27625,16,130.19,1852.66,6021,126,222,16
35,38684,22,258.82,5911.53,13222,173,189,18
37,41179,26,139.23,2596.61,5765,224,108,26
34,44241,8,173.6,2151.28,5761,35,320,6
45,54202,20,461.96,10029.06,25340,153,127,18
45,35386,24,153.08,3224.15,7713,229,130,23
52,65742,16,442.25,7242.05,18334,40,191,8
54,30376,14,151.47,1873.29,3802,87,269,13
45,42887,16,225.08,3747.27,10359,82,194,9
38,81675,18,631.8,11621.73,29616,108,168,13
54,30776,7,85.61,50.0,1984,81,295,6
32,24630,3,129.94,50.0,1471,5,270,0
34,35593,24,176.63,4237.44,11630,201,36,23
42,74679,21,516.23,9492.05,24509,110,207,12
28,38712,17,111.56,1910.02,4215,145,141,13
41,70542,22,655.87,14254.12,34492,124,134,16
42,50788,16,311.5,4491.89,13292,68,124,8
52,47009,24,294.55,7160.85,18119,84,72,10
51,59438,22,492.41,10066.16,27861,175,143,20
33,102413,31,766.86,23885.15,61480,234,48,20
30,31490,18,197.28,3195.27,7204,125,178,15
51,27120,16,140.87,1638.51,3212,148,173,16
40,51587,12,325.43,5022.64,11264,58,293,5
42,82573,27,630.03,16810.18,44225,169,128,17
35,35824,16,175.29,2470.43,6355,115,232,11
25,41107,14,161.65,1870.89,4160,46,202,5
39,36953,20,197.42,5240.64,14336,151,170,17
26,31324,20,58.88,860.73,2477,166,104,19
33,34851,23,203.67,4668.53,12396,211,132,20
36,78185,23,573.47,13998.22,36115,157,197,16
37,48143,21,426.41,8239.07,21327,148,104,16
48,67806,19,520.35,9306.91,21488,140,180,17
48,51080,15,382.08,4875.17,12803,69,313,7
25,46326,17,229.85,3607.17,10482,133,185,11
18,37443,20,195.86,3603.82,8452,228,144,19
27,22096,19,75.1,2134.43,5309,185,209,17
28,56677,25,424.37,9959.72,24966,132,132,13
19,34615,24,204.07,4615.74,11358,195,189,22
34,38446,4,191.74,422.31,1556,61,316,5
47,88201,23,575.5,12951.15,31412,189,94,19
39,48509,14,243.11,2683.97,8512,95,246,9
23,30308,4,148.9,443.55,719,10,308,2
49,44544,21,141.9,3503.4,9715,149,125,16
46,56269,23,292.4,6860.15,16617,137,139,13
52,81343,21,613.55,12931.0,33354,95,146,12
41,29923,26,175.58,5344.03,12505,211,72,25
25,36279,22,162.84,3856.98,8803,199,103,18
29,38648,21,184.25,4509.29,11818,156,136,19
49,44478,21,196.14,3159.99,9164,121,134,15
37,48126,21,264.97,6117.44,16758,96,198,10
36,33232,13,203.64,2978.5,6976,91,268,6
53,30365,10,167.89,2606.02,5247,86,243,11
32,60624,21,409.31,9599.94,24287,149,219,11
35,31704,21,146.69,2265.0,5240,167,130,17
49,50358,26,343.35,8933.82,20984,144,121,12
39,44366,14,173.44,2601.7,8100,92,224,6
63,83399,20,642.63,12951.72,33439,173,66,15
21,18151,3,65.48,50.0,405,12,293,0
19,22309,14,70.33,1295.9,4785,122,262,13
44,32863,17,169.16,3326.5,7995,99,240,14
39,35866,9,164.72,1104.67,3323,76,292,3
25,28342,10,99.18,820.27,2219,79,309,9
45,93326,19,648.91,13066.86,34528,112,164,8
41,75013,29,583.2,17653.21,47146,210,56,21
34,29757,12,191.65,1919.18,4212,73,234,4
71,40449,10,184.55,2409.32,5080,56,285,4
34,36865,7,157.44,542.89,2567,17,287,2
55,31639,15,164.35,1991.14,6663,125,210,8
46,62760,27,496.45,13126.08,33492,189,99,19
45,76492,26,622.81,15557.37,41422,175,88,17
34,49086,8,261.21,2061.01,4558,49,236,4
44,96342,23,740.57,17061.0,43659,126,112,16
40,38194,14,111.07,1007.52,2254,111,235,12
37,35198,8,126.89,819.43,3199,5,205,1
38,40415,8,170.93,1745.5,6212,65,270,5
38,31531,7,117.75,1272.76,1863,9,334,2
20,29446,14,102.94,2426.36,4928,140,226,12
30,45818,20,319.38,6087.27,16256,84,186,7
39,34246,13,250.86,3284.83,8924,89,183,8
43,22680,10,163.45,1868.34,2096,59,244,4
50,49964,11,300.51,3547.26,11072,10,260,3
49,45420,7,245.69,1943.73,2570,34,297,2
44,51353,20,334.63,7237.97,20791,114,163,9
56,27476,12,135.99,2345.38,7379,74,258,5
37,72493,20,527.84,10982.91,29064,134,131,12
33,26316,22,87.52,1676.67,3764,222,117,23
55,39250,19,245.25,5104.76,11873,55,164,7
58,25296,6,120.28,1641.63,3877,5,329,0
34,39326,16,165.02,2630.73,7824,90,192,7
27,49794,24,348.08,7632.12,18244,108,66,12
27,51622,12,230.7,2745.08,5605,12,271,5
54,62589,20,433.4,8575.76,20941,149,237,19
38,68891,26,503.67,12934.07,32759,121,97,18
31,72452,12,539.63,6617.7,15971,77,216,7
45,36861,19,110.2,3375.65,8046,158,147,15
18,21208,14,124.99,1250.49,3551,145,218,12
56,30585,21,105.48,2292.04,7242,201,170,21
48,29002,13,191.9,1894.25,3116,130,260,14
21,27543,17,95.7,1655.25,2983,139,171,14
36,42173,10,271.89,1956.71,4545,13,343,3
18,40371,20,164.85,3816.93,11694,141,156,15
39,43136,14,285.05,4196.98,10121,78,230,8
43,50276,7,219.71,1895.41,5054,39,342,2
47,40199,20,92.45,1866.49,5127,149,188,16
42,30030,6,112.12,1343.81,3723,45,312,6
39,46660,16,270.88,5033.52,13307,53,182,4
63,39736,10,299.07,3455.45,10439,95,267,6
39,52901,20,445.58,7359.07,19837,128,158,12
41,56986,18,353.5,7381.31,18605,84,181,9
31,99668,31,716.32,21030.4,53750,256,34,23
37,65579,19,494.06,8152.36,21508,138,163,11
42,90376,26,659.22,17554.87,45288,209,133,20
24,47867,6,225.96,752.25,2849,20,233,4
30,52442,19,322.45,5243.92,13999,134,244,8
55,34718,14,200.1,3484.48,10945,80,272,2
52,35880,17,139.52,1753.91,5144,148,146,17
25,41112,19,205.11,3759.4,12308,182,97,17
39,45945,22,252.54,3134.02,12455,116,127,8
44,35633,12,110.81,127.14,1923,86,246,11
30,79473,28,606.04,17204.45,44768,181,92,19
32,34550,23,210.92,5160.99,11709,93,195,10
37,27977,5,107.6,393.82,835,16,307,3
36,29010,9,119.65,835.02,1239,31,274,2
29,36950,15,188.95,2749.65,8002,159,232,15
60,28902,11,117.85,1689.99,6104,65,265,5
55,40182,15,206.72,2371.84,7156,120,154,10
44,41574,20,232.36,4300.63,10801,118,142,10
31,34260,17,208.85,3723.4,9902,177,194,15
49,33460,11,169.1,890.73,3223,54,228,4
26,18000,9,80.67,1298.16,5069,79,284,7
33,74787,27,616.11,16928.11,41731,198,129,19
37,37982,20,195.51,3675.45,9473,186,160,17
54,42931,25,294.81,7419.33,18812,113,61,11
37,63148,19,357.59,5976.17,14720,121,210,9
50,27914,11,93.21,1442.64,3333,106,291,10
51,73058,27,498.44,11716.74,30235,192,69,23
31,33855,21,158.28,3717.55,10512,181,122,22
36,50264,16,278.46,3112.81,7191,161,165,12
42,32424,10,141.5,909.18,3342,104,314,13
32,18000,17,30.0,1120.31,2650,139,201,14
44,26510,18,109.21,1266.73,2760,165,171,17
27,35651,16,178.11,3391.67,6890,122,250,14
38,69160,20,538.62,10555.24,27215,162,200,13
47,60759,21,524.35,10033.49,25146,139,196,12
38,28885,15,161.9,1521.05,1545,144,250,11
48,31814,7,136.62,1514.67,4304,63,287,6
51,26156,1,102.67,50.0,1387,26,336,1
40,35988,21,102.79,1819.96,2758,150,142,19
18,24200,9,96.39,1063.84,1923,11,288,2
51,34093,20,180.04,3505.45,8322,170,169,17
39,41305,11,245.35,2875.16,9385,130,249,12
23,30828,18,151.83,3238.3,7525,188,181,17
50,70798,23,532.61,12681.57,29378,149,174,14
32,21617,6,40.42,50.0,2312,37,303,4
48,59825,15,490.4,6838.0,16733,68,211,10
19,35470,18,202.42,3321.87,9593,108,186,16
41,51836,26,351.97,7791.52,21271,106,126,10
48,46371,18,316.11,5258.35,13413,67,134,8
45,52249,20,456.96,8955.65,23406,159,199,14
36,47599,19,323.98,6646.37,16665,134,165,11
56,40360,7,225.99,2045.86,3673,36,325,4
18,41817,13,199.43,3843.65,10700,134,258,14
41,68370,21,512.96,10607.9,26664,152,188,15
50,38548,16,155.6,2862.48,6033,170,252,16
36,46815,19,292.33,4998.38,11771,85,196,10
30,59179,18,483.14,8133.89,20747,118,190,15
44,29774,18,154.07,3622.53,9370,175,159,16
35,55964,19,390.39,6160.31,15274,77,182,8
39,29414,19,145.96,1487.82,2750,159,93,15
37,30185,5,93.51,893.62,4094,18,345,4
35,20376,10,30.0,1643.58,4008,60,327,5
40,82188,27,631.39,17721.04,45240,262,28,22
35,36007,22,261.08,5980.65,17020,61,93,9
50,30604,8,189.16,3151.53,8749,5,321,1
37,78892,24,569.84,13995.01,37894,193,182,16
52,72954,16,452.11,7374.67,18992,73,228,7
31,31338,16,149.1,2184.54,6658,111,184,15
30,51524,20,314.79,5924.1,14933,109,177,11
18,43798,15,170.62,1795.83,4175,99,287,11
26,52171,23,329.99,6926.01,19737,181,160,19
37,30600,9,113.36,1262.21,4394,84,283,2
38,25867,12,91.31,926.64,862,87,256,10
24,37834,17,160.08,2558.24,5837,187,239,15
25,25561,7,68.67,239.9,1600,44,403,5
40,54337,22,510.78,11859.25,28887,135,110,14
40,27440,1,103.68,50.0,11,5,341,0
41,83062,24,572.25,14145.14,38032,133,112,16
42,87451,26,636.5,16723.25,42892,212,69,18
31,39286,19,156.14,2898.87,8376,164,234,16
27,21183,18,96.95,1560.63,5473,169,172,14
18,38854,18,222.84,3057.4,7550,157,241,18
26,30352,19,100.97,2395.55,7238,148,164,15
41,62156,18,464.17,9158.94,21886,105,217,9
43,58934,26,519.71,12945.73,34569,177,103,19
52,65989,21,475.89,10876.11,29560,123,150,12
27,37628,18,153.99,2022.54,5144,149,160,14
21,40498,14,202.69,3229.64,8764,99,307,10
25,27352,16,168.39,1957.5,6373,174,206,16
43,78834,26,598.09,15707.38,39972,167,95,15
20,40776,22,130.81,2500.59,4293,181,112,19
30,22088,12,73.38,1945.01,4469,32,221,6
41,54932,22,256.1,4928.77,11681,122,112,10
56,91158,22,648.14,13609.85,34723,110,170,15
43,62784,23,488.16,11062.13,28085,158,164,16
61,46454,24,238.11,6245.11,16570,160,155,10
45,63388,17,542.0,9583.41,27584,88,155,12
43,47585,23,279.05,6413.93,14768,80,94,10
25,32242,15,103.41,325.44,1186,116,270,13
45,79532,29,599.6,17159.48,43655,194,115,20
19,27825,14,137.61,2422.42,3793,129,188,12
57,57333,16,369.72,6302.41,15668,17,179,5
26,48407,20,229.58,4812.5,11966,187,139,19
22,37031,8,176.05,1932.64,7546,80,286,4
46,70652,30,509.71,15880.74,41395,159,98,20
40,52703,23,462.93,10909.38,28291,166,124,18
33,59545,33,428.12,13990.28,33759,220,81,20
48,66067,21,539.13,11248.8,30211,84,168,11
62,54754,18,431.62,6994.98,19297,145,172,12
34,18000,8,34.25,50.0,1792,34,303,2
49,101775,20,704.47,13274.94,36345,176,144,15
41,90071,29,684.6,19689.34,51532,199,43,19
29,45513,16,272.1,4420.69,11713,173,288,18
61,40246,11,139.11,551.14,1484,39,235,6
30,28150,21,156.18,1662.63,3712,143,157,17
20,43126,15,258.98,4198.84,13902,105,149,13
54,20134,21,30.0,1104.3,3164,226,167,22
44,38886,29,376.47,11147.06,27240,232,53,21
27,32665,17,205.73,3689.83,9935,126,222,14
25,69843,25,507.18,12890.98,33577,170,36,16
52,33979,5,121.45,844.43,2058,23,365,5
22,42207,18,167.75,2207.58,8848,122,249,17
62,33870,17,105.93,1277.06,1595,126,219,15
37,47951,18,317.0,5532.23,14233,92,167,7
24,30946,15,156.11,2745.88,8323,134,229,14
27,37278,11,163.67,2225.26,7632,144,203,14
37,42966,19,201.43,4318.9,9933,161,204,14
53,77983,30,554.41,16566.44,40460,239,83,24
18,35204,16,186.04,2738.3,8836,133,125,13
35,62350,17,428.78,7502.18,16719,75,238,8
18,34578,19,147.63,2377.29,7216,174,197,16
46,27955,18,118.96,1890.18,4572,184,188,13
48,48018,24,249.65,6853.83,17211,110,97,10
46,36515,17,195.19,3425.2,7958,65,170,7
37,98234,14,664.78,9072.89,25774,158,220,14
32,61314,21,411.97,9200.95,24964,75,218,6
25,43839,10,171.51,1429.33,2761,68,286,4
26,31246,14,103.53,1717.05,4529,129,252,12
51,40618,10,241.58,2805.64,8160,65,301,5
27,40908,13,212.39,3388.75,10803,74,220,3
36,33328,8,165.16,352.32,828,13,289,3
52,43574,14,172.73,1798.5,3662,64,215,2
22,31630,16,145.43,2729.54,8199,90,218,13
23,36608,13,144.76,1653.58,3781,34,282,3
29,36034,21,143.57,2714.59,7769,181,75,18
46,23322,12,114.72,1268.66,2132,85,259,7
51,63400,17,521.82,8422.3,22145,112,238,12
53,41366,20,203.44,3822.13,9832,180,201,20
47,85412,20,662.47,13194.49,34190,106,195,14
60,35435,15,249.68,2524.36,5985,97,146,10
44,70962,30,522.34,14918.12,40330,207,95,23
24,32416,23,210.43,5092.35,12383,201,115,20
26,50613,16,243.38,3556.38,8286,145,201,15
43,36031,16,176.22,2455.52,5807,164,223,15
39,38900,20,187.13,4646.01,11203,148,155,15
44,32831,16,86.58,768.05,312,137,210,15
47,71603,17,608.8,9227.27,23509,134,214,15
34,37361,4,195.17,912.73,3422,5,301,2
43,46371,26,404.47,10075.03,26863,194,109,17
32,20439,15,66.01,162.95,1800,105,228,12
44,64961,24,431.84,10145.27,26712,79,82,8
40,38108,15,145.7,1649.42,4257,119,245,12
54,50566,17,406.75,7649.41,20179,155,217,13
41,82407,23,601.66,13444.35,35530,147,154,15
55,18000,15,68.84,1361.85,2058,118,185,14
59,65673,17,450.58,7196.31,19259,74,167,8
27,39572,16,161.2,1811.68,6841,166,279,13
31,28648,21,112.21,2546.05,6966,212,172,21
18,35904,20,121.18,1190.42,3249,188,165,18
21,27549,16,164.52,2302.56,6610,188,235,17
47,68203,26,474.4,12138.56,29827,187,119,18
51,81447,27,556.14,15007.34,40257,193,51,18
28,30710,17,185.65,2900.57,7398,102,232,11
48,47420,18,335.74,6224.54,15270,91,135,12
18,32835,20,125.15,2286.09,4427,134,149,16
40,45936,9,233.93,2621.73,5594,55,258,5
31,32432,23,90.87,2332.76,5984,257,112,21
44,21270,24,130.93,3310.3,7608,222,113,21
36,24350,10,82.56,478.31,1434,67,260,9
49,103475,27,704.97,19228.75,47549,183,37,17
34,35949,19,174.14,3779.87,10278,154,161,18
49,28366,7,105.99,1516.85,5216,29,297,3
46,46857,21,338.94,6170.3,16313,68,207,11
42,33808,25,160.15,3526.94,9612,155,159,17
32,47358,17,341.72,6919.02,17578,81,200,7
41,42065,14,193.32,2644.68,4966,137,261,15
51,28448,15,182.74,2508.95,7551,122,170,12
46,31678,17,254.21,4398.6,12431,121,144,9
35,37465,16,171.1,1951.84,5774,92,185,7
19,35896,17,170.65,2257.0,5914,179,239,20
23,32733,17,196.6,3393.3,8259,169,204,17
45,62580,25,473.33,11183.28,29761,204,149,19
45,27480,19,132.34,2649.75,4993,176,194,17
32,22261,14,58.85,1327.58,3983,89,249,11
54,20020,18,86.81,1387.24,2769,127,115,11
57,29338,15,73.09,240.61,1611,109,178,12
38,26419,16,116.26,2541.87,8150,109,263,14
39,48972,26,331.8,7597.74,20199,150,152,12
50,70630,18,538.39,10451.69,28134,142,218,13
48,70666,21,460.85,9416.29,23808,117,159,10
47,35791,10,196.65,2634.46,4649,31,251,3
37,29896,14,80.85,1946.84,6178,124,333,9
45,36685,5,151.23,126.42,210,46,359,4
43,24568,18,125.63,2072.43,6263,145,142,16
46,33732,11,176.63,1118.48,4867,63,306,3
49,36593,21,88.1,1196.06,3425,161,151,18
18,27001,20,75.68,1792.75,3885,170,222,17
35,62617,18,475.03,8703.98,21789,149,171,11
35,42452,19,233.06,4525.36,13253,43,120,4
49,80214,22,613.92,13136.82,34474,124,109,12
30,21924,19,88.81,932.48,4056,175,210,19
26,22274,9,69.4,697.62,1536,49,302,5
27,34698,17,164.65,3269.64,7517,149,178,14
49,47986,2,231.81,874.81,2754,7,345,4
26,36676,18,222.83,4624.49,10333,111,156,12
18,23220,3,81.11,811.32,3978,46,369,1
69,75913,25,552.63,13216.55,33931,186,63,17
35,28388,20,187.0,4926.93,12580,112,166,16
23,33817,17,122.38,1955.6,3166,169,188,17
25,32248,15,143.42,2742.12,5848,138,194,15
52,64623,23,466.44,10782.45,27835,169,98,18
60,24995,18,182.1,3132.0,8175,95,284,8
61,45068,27,387.83,10481.54,26383,183,79,20
45,55195,17,493.04,6953.51,17907,157,182,13
33,61699,24,356.4,8176.18,22020,108,167,12
26,39068,18,180.38,2860.67,7992,157,174,18
40,46986,21,363.84,7362.53,19388,131,145,12
38,53243,25,301.99,7224.96,17733,136,106,11
41,35338,6,166.25,1113.36,3068,14,317,3
30,35327,12,224.59,2641.08,4943,40,243,5
49,18000,5,87.96,368.0,1150,65,289,5
54,34234,19,101.98,2214.81,7128,173,167,18
28,59777,14,283.16,5041.36,13727,132,230,10
47,35847,18,139.5,2209.13,6626,149,237,13
50,28412,13,85.54,1278.2,3065,60,239,7
18,46891,16,231.84,3956.73,12998,110,178,12
31,51065,17,361.31,6953.55,19095,49,194,5
62,37936,15,167.69,2445.5,5922,74,225,6
57,46612,21,292.45,5484.11,11524,52,174,4
48,20854,18,71.89,1924.0,6588,163,194,18
58,55166,13,420.19,5288.24,12162,95,275,9
43,57779,22,331.9,6942.61,19013,102,215,12
18,32711,24,188.32,5113.67,13295,223,136,23
35,45853,19,243.38,4405.7,12542,173,141,15
60,51603,17,294.11,4259.94,12555,48,138,4
44,40350,16,330.26,5318.97,12421,72,216,9
33,29647,15,111.45,1666.4,4965,150,154,14
59,35796,23,65.04,1092.04,0,201,85,22
31,61699,19,356.04,6811.08,18236,116,188,8
27,45080,13,245.57,2449.53,6099,102,198,12
39,37423,21,211.21,3587.83,10127,47,38,5
33,73292,26,592.2,16229.01,41505,176,89,19
29,59948,27,492.33,14013.45,37960,217,105,20
30,41494,14,244.13,4103.95,11825,94,263,10
42,30965,7,133.96,1511.52,5347,16,236,2
18,32579,19,190.2,2876.46,8084,182,135,20
36,54359,15,366.85,4450.13,11644,109,157,8
38,52045,25,347.34,8192.2,22889,109,114,11
53,38090,10,150.62,2827.83,7860,102,286,4
43,18019,3,71.26,347.2,0,14,331,1
54,58017,28,533.28,14508.95,36330,163,93,17
62,37402,19,146.52,2859.21,9998,185,180,18
25,36006,22,170.83,3405.8,9530,158,155,14
27,39238,18,213.22,4517.8,11611,157,178,18
41,79010,15,596.33,9542.22,22872,54,197,8
25,38736,6,149.8,733.54,3561,5,306,2
51,49506,21,285.14,5681.69,13815,165,162,17
48,73696,25,515.1,13251.98,34097,201,145,17
34,27520,8,143.75,1133.8,2776,109,287,6
49,83758,32,642.15,20298.48,51195,223,55,24
24,18707,15,156.54,2712.92,5475,68,209,8
47,34007,17,173.29,2861.81,6527,132,172,8
42,26915,26,154.92,3118.64,6674,189,152,24
34,87646,26,657.57,17371.38,42234,229,61,21
55,44009,13,275.63,3299.59,9367,78,282,7
27,25510,10,158.45,1265.78,4226,6,210,3
18,50546,7,227.82,1221.65,3779,29,324,3
39,83367,30,617.5,18602.52,45484,196,141,21
46,59800,13,349.33,4125.06,13225,89,176,6
34,38147,16,219.43,3587.5,8589,120,264,15
20,35390,8,150.2,1676.41,5029,36,315,3
38,53465,11,206.11,3033.01,8415,8,264,3
24,39503,14,261.48,3237.38,8457,78,254,11
49,72530,24,595.35,13756.45,32991,189,155,19
40,83975,26,588.77,15088.38,35474,145,165,14
30,21169,14,140.63,1936.88,4595,150,239,13
47,18000,9,99.16,50.0,0,10,331,6
36,21990,13,65.54,1223.0,2542,139,241,12
26,39869,18,168.55,2384.46,4411,128,111,15
35,29961,17,111.88,2292.63,5395,156,180,16
52,86412,19,672.96,11235.27,30197,169,161,15
58,59519,25,482.01,11113.0,27255,185,102,16
35,33035,17,164.0,3307.59,7027,164,198,16
55,61774,19,367.49,7058.56,16502,107,156,11
56,67406,28,400.94,11288.9,26118,154,125,13
39,68066,30,587.18,18512.49,45929,227,78,20
39,70181,14,543.68,8398.64,22295,94,235,11
18,31386,15,164.77,1560.35,3630,45,197,4
41,39356,16,240.54,4163.55,11023,89,247,8
46,70894,29,475.65,14425.47,37498,244,111,24
27,39228,23,152.79,3934.79,10729,161,92,17
35,50972,23,336.95,7956.84,20193,135,74,12
37,59548,17,357.72,5356.16,13440,52,179,4
30,21702,18,154.84,3031.93,7231,186,233,17
26,35850,10,107.08,1769.07,2897,52,301,8
55,70312,26,571.1,14530.36,36981,154,119,18
32,39663,16,226.64,4542.93,11022,160,191,13
23,28935,23,167.16,5347.09,14483,172,145,19
39,73224,23,584.52,12959.73,34236,147,103,16
58,53599,24,474.51,11419.71,29832,208,82,18
45,69073,19,444.0,9002.96,21798,118,174,7
30,27760,13,163.18,1525.02,4656,115,239,13
52,58765,28,532.58,15691.48,41913,245,110,22
56,75027,21,610.29,12566.37,31036,163,157,18
28,52442,15,343.18,5568.71,13947,83,240,4
26,27024,21,154.34,2278.99,5464,140,190,17
28,38544,6,248.66,3086.75,5433,41,306,7
30,33103,21,123.16,3083.51,7467,157,173,16
22,23285,19,143.77,3617.19,8910,165,200,15
18,45831,14,274.59,3931.16,10950,114,235,15
45,28227,23,115.08,2694.63,6115,159,110,18
35,43442,19,260.53,5533.65,11237,138,206,15
53,46935,7,220.61,1339.07,4203,34,278,4
38,59815,21,465.38,8711.81,22426,197,189,21
38,76373,30,644.49,19688.73,51701,252,1,21
47,97667,27,652.9,17695.07,46497,202,83,19
49,45898,16,213.82,3348.6,8496,151,182,16
46,65093,20,490.59,9591.8,25241,184,185,17
24,25204,17,104.92,575.93,2533,141,228,14
47,36113,22,90.89,1506.18,6249,196,164,22
